msg_type msg_id ts ver gen bs_id rnti tmsi imsi imei cipher_alg int_alg est_cause msg rrc_state nas_state sec_state emm_cause rrc_init_timer rrc_inactive_timer nas_initial_timer nas_inactive_timer Attackornot
UE 69 1711637838.146786 v2.0 SECSM 0 28593 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711637836.0623848 0 1711637836.817763 0.0 Benign
UE 70 1711637845.572028 v2.0 SECSM 0 58826 558345748532 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 71 1711637845.57242 v2.0 SECSM 0 58826 558345748532 0 0 0 0 3 RRCSetup 2 0 0 0 1711637845.57242 0 0.0 0.0 Benign
UE 72 1711637846.327777 v2.0 SECSM 0 58826 558345748532 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711637845.57242 0 0.0 0.0 Benign
UE 73 1711637846.327777 v2.0 SECSM 0 58826 558345748532 0 0 0 0 3 Registrationrequest 2 1 0 0 1711637845.57242 0 1711637846.327777 0.0 Benign
UE 74 1711637860.6219733 v2.0 SECSM 0 42108 558345748532 0 0 0 0 5 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 0 1715198633.5163434 v2.0 SECSM 0 58803 246912 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1715198633.5167892 v2.0 SECSM 0 58803 246912 0 0 0 0 3 RRCSetup 2 0 0 0 1715198633.5167892 0 0.0 0.0 Benign
UE 2 1715198633.5493686 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 RRCSetupComplete 2 0 0 0 1715198633.5167892 0 0.0 0.0 Benign
UE 3 1715198633.5493686 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 Registrationrequest 2 1 0 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 4 1715198633.5571475 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 Authenticationrequest 2 1 0 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 5 1715198633.5794127 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 Authenticationresponse 2 1 0 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 6 1715198633.5824125 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 Securitymodecommand 2 1 0 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 7 1715198633.604398 v2.0 SECSM 0 58803 246912 2089900007487 0 0 0 3 Securitymodecomplete 2 1 1 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 8 1715198633.607988 v2.0 SECSM 0 58803 246912 2089900007487 0 2 2 3 SecurityModeCommand 2 1 1 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 9 1715198633.81197 v2.0 SECSM 0 58803 246912 2089900007487 0 2 2 3 SecurityModeComplete 2 1 1 0 1715198633.5167892 0 1715198633.5493686 0.0 Benign
UE 10 1715198666.296074 v2.0 SECSM 0 35398 1777776 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1715198666.2964876 v2.0 SECSM 0 35398 1777776 0 0 0 0 3 RRCSetup 2 0 0 0 1715198666.2964876 0 0.0 0.0 Benign
UE 12 1715198666.3294995 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 RRCSetupComplete 2 0 0 0 1715198666.2964876 0 0.0 0.0 Benign
UE 13 1715198666.3294995 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 Registrationrequest 2 1 0 0 1715198666.2964876 0 1715198666.3294995 0.0 Benign
UE 14 1715198666.3358672 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 Authenticationrequest 2 1 0 0 1715198666.2964876 0 1715198666.3294995 0.0 Benign
UE 15 1715198666.359492 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 Authenticationresponse 2 1 0 0 1715198666.2964876 0 1715198666.3294995 0.0 Benign
UE 16 1715198666.3623905 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 Registrationreject 2 0 0 3 1715198666.2964876 0 1715198666.3294995 1715198666.3623905 Benign
UE 17 1715198691.2246432 v2.0 SECSM 0 35398 1777776 2089900000000 0 0 0 3 ULInformationTransfer 2 0 0 0 1715198666.2964876 0 1715198666.3294995 1715198666.3623905 Benign
UE 0 1717772863.0427265 v2.0 SECSM 0 4070 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1717772863.0430405 v2.0 SECSM 0 4070 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772863.0430405 0 0.0 0.0 Benign
UE 2 1717772863.0764875 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772863.0430405 0 0.0 0.0 Benign
UE 3 1717772863.0764875 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 Registrationrequest 2 1 0 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 4 1717772863.1450667 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 Authenticationrequest 2 1 0 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 5 1717772863.172712 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 Authenticationresponse 2 1 0 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 6 1717772863.1760657 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 Securitymodecommand 2 1 0 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 7 1717772863.1964293 v2.0 SECSM 0 4070 0 2089900007496 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 8 1717772863.2006967 v2.0 SECSM 0 4070 0 2089900007496 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 9 1717772863.406805 v2.0 SECSM 0 4070 0 2089900007496 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772863.0430405 0 1717772863.0764875 0.0 Benign
UE 10 1717772877.8225267 v2.0 SECSM 0 7862 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1717772877.8227797 v2.0 SECSM 0 7862 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772877.8227797 0 0.0 0.0 Benign
UE 12 1717772877.856506 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772877.8227797 0 0.0 0.0 Benign
UE 13 1717772877.856506 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 Registrationrequest 2 1 0 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 14 1717772877.9451947 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 Authenticationrequest 2 1 0 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 15 1717772877.9570093 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 Authenticationresponse 2 1 0 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 16 1717772877.9603765 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 Securitymodecommand 2 1 0 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 17 1717772877.9814825 v2.0 SECSM 0 7862 0 2089900007495 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 18 1717772877.985738 v2.0 SECSM 0 7862 0 2089900007495 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 19 1717772878.1908 v2.0 SECSM 0 7862 0 2089900007495 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772877.8227797 0 1717772877.856506 0.0 Benign
UE 20 1717772907.0426075 v2.0 SECSM 0 64620 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 21 1717772907.0428617 v2.0 SECSM 0 64620 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772907.0428617 0 0.0 0.0 Benign
UE 22 1717772907.0765836 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772907.0428617 0 0.0 0.0 Benign
UE 23 1717772907.0765836 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 Registrationrequest 2 1 0 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 24 1717772907.15348 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 Authenticationrequest 2 1 0 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 25 1717772907.1765635 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 Authenticationresponse 2 1 0 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 26 1717772907.1800392 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 Securitymodecommand 2 1 0 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 27 1717772907.2075653 v2.0 SECSM 0 64620 0 2089900007494 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 28 1717772907.211835 v2.0 SECSM 0 64620 0 2089900007494 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 29 1717772907.4148011 v2.0 SECSM 0 64620 0 2089900007494 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772907.0428617 0 1717772907.0765836 0.0 Benign
UE 30 1717772920.8225784 v2.0 SECSM 0 47687 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 31 1717772920.8228166 v2.0 SECSM 0 47687 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772920.8228166 0 0.0 0.0 Benign
UE 32 1717772920.8565965 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772920.8228166 0 0.0 0.0 Benign
UE 33 1717772920.8565965 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 Registrationrequest 2 1 0 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 34 1717772920.9618456 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 Authenticationrequest 2 1 0 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 35 1717772920.9865754 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 Authenticationresponse 2 1 0 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 36 1717772920.990024 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 Securitymodecommand 2 1 0 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 37 1717772921.0115998 v2.0 SECSM 0 47687 0 2089900007493 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 38 1717772921.0155742 v2.0 SECSM 0 47687 0 2089900007493 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 39 1717772921.2227945 v2.0 SECSM 0 47687 0 2089900007493 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772920.8228166 0 1717772920.8565965 0.0 Benign
UE 40 1717772956.1426997 v2.0 SECSM 0 37255 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 41 1717772956.14295 v2.0 SECSM 0 37255 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772956.14295 0 0.0 0.0 Benign
UE 42 1717772956.1827097 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772956.14295 0 0.0 0.0 Benign
UE 43 1717772956.1827097 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 Registrationrequest 2 1 0 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 44 1717772956.2617128 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 Authenticationrequest 2 1 0 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 45 1717772956.2917328 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 Authenticationresponse 2 1 0 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 46 1717772956.2950685 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 Securitymodecommand 2 1 0 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 47 1717772956.3226798 v2.0 SECSM 0 37255 0 2089900007492 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 48 1717772956.3267717 v2.0 SECSM 0 37255 0 2089900007492 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 49 1717772956.5347948 v2.0 SECSM 0 37255 0 2089900007492 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772956.14295 0 1717772956.1827097 0.0 Benign
UE 50 1717772968.8226972 v2.0 SECSM 0 40097 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 51 1717772968.8229268 v2.0 SECSM 0 40097 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717772968.8229268 0 0.0 0.0 Benign
UE 52 1717772968.8566966 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 RRCSetupComplete 2 0 0 0 1717772968.8229268 0 0.0 0.0 Benign
UE 53 1717772968.8566966 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 Registrationrequest 2 1 0 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 54 1717772969.120098 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 Authenticationrequest 2 1 0 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 55 1717772969.1328447 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 Authenticationresponse 2 1 0 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 56 1717772969.1361463 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 Securitymodecommand 2 1 0 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 57 1717772969.156685 v2.0 SECSM 0 40097 0 2089900007491 0 0 0 3 Securitymodecomplete 2 1 1 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 58 1717772969.1608171 v2.0 SECSM 0 40097 0 2089900007491 0 2 2 3 SecurityModeCommand 2 1 1 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 59 1717772969.366794 v2.0 SECSM 0 40097 0 2089900007491 0 2 2 3 SecurityModeComplete 2 1 1 0 1717772968.8229268 0 1717772968.8566966 0.0 Benign
UE 60 1717773010.0428152 v2.0 SECSM 0 47933 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 61 1717773010.0430746 v2.0 SECSM 0 47933 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773010.0430746 0 0.0 0.0 Benign
UE 62 1717773010.076783 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773010.0430746 0 0.0 0.0 Benign
UE 63 1717773010.076783 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 64 1717773010.178394 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 65 1717773010.206802 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 66 1717773010.2101216 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 67 1717773010.222826 v2.0 SECSM 0 47933 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 68 1717773010.226786 v2.0 SECSM 0 47933 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 69 1717773010.430796 v2.0 SECSM 0 47933 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773010.0430746 0 1717773010.076783 0.0 Benign
UE 70 1717773023.7227955 v2.0 SECSM 0 7298 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 71 1717773023.723025 v2.0 SECSM 0 7298 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773023.723025 0 0.0 0.0 Benign
UE 72 1717773023.7568269 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773023.723025 0 0.0 0.0 Benign
UE 73 1717773023.7568269 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 Registrationrequest 2 1 0 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 74 1717773023.853474 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 Authenticationrequest 2 1 0 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 75 1717773023.8768356 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 Authenticationresponse 2 1 0 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 76 1717773023.8802965 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 Securitymodecommand 2 1 0 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 77 1717773023.901837 v2.0 SECSM 0 7298 0 2089900007489 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 78 1717773023.905862 v2.0 SECSM 0 7298 0 2089900007489 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 79 1717773024.1107922 v2.0 SECSM 0 7298 0 2089900007489 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773023.723025 0 1717773023.7568269 0.0 Benign
UE 80 1717773053.142907 v2.0 SECSM 0 28772 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 81 1717773053.1431746 v2.0 SECSM 0 28772 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773053.1431746 0 0.0 0.0 Benign
UE 82 1717773053.1769307 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773053.1431746 0 0.0 0.0 Benign
UE 83 1717773053.1769307 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 Registrationrequest 2 1 0 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 84 1717773053.278489 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 Authenticationrequest 2 1 0 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 85 1717773053.2874372 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 Authenticationresponse 2 1 0 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 86 1717773053.2905545 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 Securitymodecommand 2 1 0 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 87 1717773053.311907 v2.0 SECSM 0 28772 0 2089900007488 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 88 1717773053.315688 v2.0 SECSM 0 28772 0 2089900007488 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 89 1717773053.5187957 v2.0 SECSM 0 28772 0 2089900007488 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773053.1431746 0 1717773053.1769307 0.0 Benign
UE 90 1717773076.7229924 v2.0 SECSM 0 35186 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 91 1717773076.7232504 v2.0 SECSM 0 35186 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773076.7232504 0 0.0 0.0 Benign
UE 92 1717773076.7569523 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773076.7232504 0 0.0 0.0 Benign
UE 93 1717773076.7569523 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 Registrationrequest 2 1 0 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 94 1717773076.8368104 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 Authenticationrequest 2 1 0 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 95 1717773076.8531215 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 Authenticationresponse 2 1 0 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 96 1717773076.8562996 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 Securitymodecommand 2 1 0 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 97 1717773076.876962 v2.0 SECSM 0 35186 0 2089900007487 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 98 1717773076.880696 v2.0 SECSM 0 35186 0 2089900007487 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 99 1717773077.0867963 v2.0 SECSM 0 35186 0 2089900007487 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773076.7232504 0 1717773076.7569523 0.0 Benign
UE 0 1717773197.0435233 v2.0 SECSM 0 6370 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1717773197.0438244 v2.0 SECSM 0 6370 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773197.0438244 0 0.0 0.0 Benign
UE 2 1717773197.0772812 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773197.0438244 0 0.0 0.0 Benign
UE 3 1717773197.0772812 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 Registrationrequest 2 1 0 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 4 1717773197.1785173 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 Authenticationrequest 2 1 0 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 5 1717773197.202256 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 Authenticationresponse 2 1 0 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 6 1717773197.205408 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 Securitymodecommand 2 1 0 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 7 1717773197.2272162 v2.0 SECSM 0 6370 0 2089900007487 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 8 1717773197.2310874 v2.0 SECSM 0 6370 0 2089900007487 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 9 1717773197.4388905 v2.0 SECSM 0 6370 0 2089900007487 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773197.0438244 0 1717773197.0772812 0.0 Benign
UE 10 1717773211.7232623 v2.0 SECSM 0 49554 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1717773211.7235272 v2.0 SECSM 0 49554 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773211.7235272 0 0.0 0.0 Benign
UE 12 1717773211.7572875 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773211.7235272 0 0.0 0.0 Benign
UE 13 1717773211.7572875 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 Registrationrequest 2 1 0 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 14 1717773211.828529 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 Authenticationrequest 2 1 0 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 15 1717773211.85224 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 Authenticationresponse 2 1 0 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 16 1717773211.8554077 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 Securitymodecommand 2 1 0 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 17 1717773211.86831 v2.0 SECSM 0 49554 0 2089900007488 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 18 1717773211.8721468 v2.0 SECSM 0 49554 0 2089900007488 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 19 1717773212.0788872 v2.0 SECSM 0 49554 0 2089900007488 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773211.7235272 0 1717773211.7572875 0.0 Benign
UE 20 1717773253.1434016 v2.0 SECSM 0 21378 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 21 1717773253.1437044 v2.0 SECSM 0 21378 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773253.1437044 0 0.0 0.0 Benign
UE 22 1717773253.1773689 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773253.1437044 0 0.0 0.0 Benign
UE 23 1717773253.1773689 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 Registrationrequest 2 1 0 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 24 1717773253.2534297 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 Authenticationrequest 2 1 0 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 25 1717773253.2773752 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 Authenticationresponse 2 1 0 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 26 1717773253.2807112 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 Securitymodecommand 2 1 0 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 27 1717773253.3023508 v2.0 SECSM 0 21378 0 2089900007489 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 28 1717773253.306372 v2.0 SECSM 0 21378 0 2089900007489 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 29 1717773253.5108898 v2.0 SECSM 0 21378 0 2089900007489 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773253.1437044 0 1717773253.1773689 0.0 Benign
UE 30 1717773267.7233999 v2.0 SECSM 0 28832 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 31 1717773267.723642 v2.0 SECSM 0 28832 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773267.723642 0 0.0 0.0 Benign
UE 32 1717773267.757431 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773267.723642 0 0.0 0.0 Benign
UE 33 1717773267.757431 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 34 1717773267.828585 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 35 1717773267.8524418 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1717773267.723642 0 1717773267.757431 0.0 Benign
